id,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,Entrance Type,Entry,ADA,Free Crossover,Entrance Latitude,Entrance Longitude
0,4 Avenue,25th St,R,,,,,,,,,,,Stair,1,0,0,40.660323,-73.997952
1,4 Avenue,25th St,R,,,,,,,,,,,Stair,1,0,0,40.660489,-73.99822
2,4 Avenue,36th St,N,R,,,,,,,,,,Stair,1,0,1,40.65449,-74.004499
3,4 Avenue,36th St,N,R,,,,,,,,,,Stair,1,0,1,40.654365,-74.004113
4,4 Avenue,36th St,N,R,,,,,,,,,,Stair,1,0,1,40.654676,-74.004306
5,4 Avenue,45th St,R,,,,,,,,,,,Stair,1,0,1,40.649389,-74.009333
6,4 Avenue,45th St,R,,,,,,,,,,,Stair,1,0,1,40.649424,-74.009728
7,4 Avenue,45th St,R,,,,,,,,,,,Stair,1,0,1,40.649265,-74.009457
8,4 Avenue,45th St,R,,,,,,,,,,,Stair,1,0,1,40.649546,-74.009602
9,4 Avenue,53rd St,R,,,,,,,,,,,Stair,1,0,1,40.644653,-74.01469
10,4 Avenue,53rd St,R,,,,,,,,,,,Stair,1,0,1,40.644493,-74.014419
11,4 Avenue,53rd St,R,,,,,,,,,,,Stair,1,0,1,40.644756,-74.014586
12,4 Avenue,53rd St,R,,,,,,,,,,,Stair,1,0,1,40.644601,-74.014309
13,4 Avenue,53rd St,R,,,,,,,,,,,Stair,0,0,1,40.645619,-74.013688
14,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.641606,-74.017897
15,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.641435,-74.017561
16,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.641778,-74.017722
17,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.641633,-74.017362
18,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.640682,-74.018857
19,4 Avenue,59th St,N,R,,,,,,,,,,Stair,1,0,1,40.640501,-74.018531
20,4 Avenue,77th St,R,,,,,,,,,,,Stair,1,0,1,40.62955,-74.025731
21,4 Avenue,77th St,R,,,,,,,,,,,Stair,1,0,1,40.629503,-74.025452
22,4 Avenue,77th St,R,,,,,,,,,,,Stair,0,0,1,40.630221,-74.025459
23,4 Avenue,86th St,R,,,,,,,,,,,Stair,1,0,1,40.622656,-74.028547
24,4 Avenue,86th St,R,,,,,,,,,,,Stair,1,0,1,40.622583,-74.028315
25,4 Avenue,86th St,R,,,,,,,,,,,Stair,1,0,1,40.623498,-74.028204
26,4 Avenue,95th St,R,,,,,,,,,,,Stair,1,0,1,40.616021,-74.031383
27,4 Avenue,95th St,R,,,,,,,,,,,Stair,1,0,1,40.615893,-74.03086
28,4 Avenue,95th St,R,,,,,,,,,,,Stair,1,0,1,40.616189,-74.031234
29,4 Avenue,95th St,R,,,,,,,,,,,Stair,1,0,1,40.617587,-74.030696
30,4 Avenue,95th St,R,,,,,,,,,,,Stair,1,0,1,40.617363,-74.030404
31,4 Avenue,9th St,F,G,R,,,,,,,,,Stair,1,0,1,40.670387,-73.98848
32,4 Avenue,9th St,F,G,R,,,,,,,,,Stair,1,0,1,40.670538,-73.988778
33,4 Avenue,Atlantic Av-Barclays Ctr,B,Q,D,N,R,2,3,4,5,,,Elevator,1,1,1,40.683805,-73.978487
34,4 Avenue,Bay Ridge Av,R,,,,,,,,,,,Stair,1,0,1,40.634827,-74.02358
35,4 Avenue,Bay Ridge Av,R,,,,,,,,,,,Stair,1,0,1,40.634768,-74.023339
36,4 Avenue,Bay Ridge Av,R,,,,,,,,,,,Stair,0,0,1,40.635468,-74.023313
37,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Elevator,1,1,1,40.689804,-73.981164
38,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Stair,1,1,1,40.68981,-73.981651
39,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Stair,1,1,1,40.689817,-73.981082
40,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Stair,1,1,1,40.68974,-73.981156
41,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Easement,1,1,1,40.69154,-73.982565
42,4 Avenue,DeKalb Av,B,Q,R,,,,,,,,,Stair,1,1,1,40.691562,-73.982048
43,4 Avenue,Pacific St,B,Q,D,N,R,2,3,4,5,,,Stair,1,1,1,40.683905,-73.978879
44,4 Avenue,Pacific St,B,Q,D,N,R,2,3,4,5,,,Stair,1,1,1,40.683928,-73.978412
45,4 Avenue,Prospect Av,R,,,,,,,,,,,Stair,1,0,0,40.665299,-73.992729
46,4 Avenue,Prospect Av,R,,,,,,,,,,,Stair,1,0,0,40.665058,-73.993002
47,4 Avenue,Prospect Av,R,,,,,,,,,,,Stair,1,0,0,40.665269,-73.993245
48,4 Avenue,Union St,R,,,,,,,,,,,Stair,1,0,0,40.677001,-73.983133
49,4 Avenue,Union St,R,,,,,,,,,,,Stair,1,0,0,40.677279,-73.983327
50,4 Avenue,Union St,R,,,,,,,,,,,Stair,1,0,0,40.677171,-73.98302
51,4 Avenue,Union St,R,,,,,,,,,,,Stair,1,0,0,40.677135,-73.983416
52,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Easement,1,1,1,40.75283,-73.978917
53,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Easement,1,1,1,40.752218,-73.978396
54,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Easement,1,1,1,40.752279,-73.97828
55,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Easement,1,1,1,40.752717,-73.978487
56,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Escalator,1,1,1,40.752184,-73.978048
57,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Easement,0,1,1,40.752846,-73.979798
58,42nd St Shuttle,Grand Central,GS,4,5,6,7,,,,,,,Stair,0,1,1,40.753087,-73.979537
59,42nd St Shuttle,Times Square,A,C,E,N,Q,R,GS,1,2,3,7,Stair,1,0,1,40.756476,-73.986311
60,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737423,-73.99722
61,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737572,-73.997111
62,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737519,-73.99697
63,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.73737,-73.997079
64,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738678,-73.995632
65,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738529,-73.995685
66,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738838,-73.996023
67,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.738718,-73.996121
68,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737286,-73.996437
69,6 Avenue,14th St,F,L,M,1,2,3,,,,,,Stair,1,0,1,40.737316,-73.996508
70,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.742659,-73.992489
71,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.742715,-73.992617
72,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.74288,-73.992506
73,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.742825,-73.992383
74,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.743121,-73.993099
75,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.743066,-73.992971
76,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.742977,-73.993188
77,6 Avenue,23rd St,F,M,,,,,,,,,,Stair,1,0,0,40.742922,-73.993066
78,6 Avenue,2nd Av,F,,,,,,,,,,,Stair,1,0,1,40.722807,-73.988942
79,6 Avenue,2nd Av,F,,,,,,,,,,,Stair,1,0,1,40.7232,-73.988863
80,6 Avenue,2nd Av,F,,,,,,,,,,,Stair,1,0,1,40.72395,-73.991298
81,6 Avenue,2nd Av,F,,,,,,,,,,,Stair,1,0,1,40.723665,-73.991651
82,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Elevator,1,1,1,40.749615,-73.988159
83,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.749845,-73.988254
84,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.750088,-73.988142
85,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.750674,-73.988031
86,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.750271,-73.987066
87,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.75088,-73.988096
88,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.750647,-73.987346
89,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Stair,1,1,1,40.750404,-73.986989
90,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Easement,1,1,1,40.74895,-73.988623
91,6 Avenue,34th St,B,D,F,M,N,Q,R,,,,,Easement,1,1,1,40.748746,-73.988774
92,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Easement,1,0,1,40.754849,-73.984627
93,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.754609,-73.983894
94,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Easement,1,0,1,40.753709,-73.985084
95,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.755333,-73.983934
96,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.755008,-73.984249
97,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.754832,-73.983657
98,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.753473,-73.985259
99,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.753408,-73.984892
100,6 Avenue,42nd St,B,D,F,M,7,,,,,,,Stair,1,0,1,40.753546,-73.984779
101,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.759434,-73.981001
102,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.759896,-73.980706
103,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.760502,-73.980218
104,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.759953,-73.980117
105,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.760125,-73.980499
106,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.759301,-73.980594
107,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Elevator,1,1,1,40.759414,-73.981035
108,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,7,,,,,,,Stair,1,1,1,40.758996,-73.980788
109,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.758623,-73.981566
110,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.758977,-73.981352
111,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Easement,1,1,1,40.759105,-73.981252
112,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.757801,-73.981788
113,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.758024,-73.982079
114,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.757981,-73.98154
115,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.757862,-73.981735
116,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.758486,-73.981158
117,6 Avenue,47-50th Sts Rockefeller Center,B,D,F,M,,,,,,,,Stair,1,1,1,40.758615,-73.981095
118,6 Avenue,4th Av,F,,,,,,,,,,,Door,1,0,1,40.669953,-73.989442
119,6 Avenue,4th Av,F,,,,,,,,,,,Door,1,0,1,40.67001,-73.989248
120,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.763874,-73.977358
121,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.764227,-73.97743
122,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.763998,-73.977264
123,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.764652,-73.977119
124,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.764564,-73.97683
125,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.763482,-73.977974
126,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.763392,-73.977674
127,6 Avenue,57th St,F,,,,,,,,,,,Stair,1,0,1,40.763831,-73.977718
128,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.665835,-73.979007
129,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.665494,-73.979278
130,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.665593,-73.979509
131,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.665993,-73.979181
132,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.666649,-73.981624
133,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.667004,-73.981331
134,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.666751,-73.981851
135,6 Avenue,7th Av,F,,,,,,,,,,,Stair,1,0,1,40.667112,-73.981716
136,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.686584,-73.990362
137,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.686727,-73.990269
138,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.686708,-73.990629
139,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.686868,-73.990526
140,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.685579,-73.991465
141,6 Avenue,Bergen St,F,G,,,,,,,,,,Stair,1,0,0,40.685445,-73.991131
142,6 Avenue,Broadway-Lafayette St,B,D,F,M,6,,,,,,,Stair,1,0,1,40.725202,-73.996583
143,6 Avenue,Broadway-Lafayette St,B,D,F,M,6,,,,,,,Stair,1,0,1,40.725499,-73.996387
144,6 Avenue,Broadway-Lafayette St,B,D,F,M,6,,,,,,,Stair,1,0,1,40.725344,-73.995612
145,6 Avenue,Broadway-Lafayette St,B,D,F,M,6,,,,,,,Stair,0,0,1,40.724987,-73.995628
146,6 Avenue,Broadway-Lafayette St,B,D,F,M,6,,,,,,,Stair,0,0,1,40.725011,-73.995745
147,6 Avenue,Carroll St,F,G,,,,,,,,,,Stair,1,0,1,40.679299,-73.995698
148,6 Avenue,Carroll St,F,G,,,,,,,,,,Stair,1,0,1,40.679344,-73.995288
149,6 Avenue,Carroll St,F,G,,,,,,,,,,Stair,1,0,1,40.680806,-73.99435
150,6 Avenue,Carroll St,F,G,,,,,,,,,,Stair,1,0,1,40.680944,-73.994247
151,6 Avenue,Carroll St,F,G,,,,,,,,,,Stair,1,0,1,40.681115,-73.994434
152,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.642571,-73.979579
153,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.642692,-73.97926
154,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.643147,-73.979342
155,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.643006,-73.97966
156,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.645042,-73.979573
157,6 Avenue,Church Av,F,,,,,,,,,,,Stair,1,1,1,40.644908,-73.980019
158,6 Avenue,Delancey St,F,J,M,Z,,,,,,,,Stair,1,0,1,40.718781,-73.988233
159,6 Avenue,Delancey St,F,J,M,Z,,,,,,,,Stair,1,0,1,40.718778,-73.987961
160,6 Avenue,Delancey St,F,J,M,Z,,,,,,,,Stair,1,0,1,40.718372,-73.988445
161,6 Avenue,Delancey St,F,J,M,Z,,,,,,,,Stair,1,0,1,40.718207,-73.988273
162,6 Avenue,East Broadway,F,,,,,,,,,,,Stair,1,0,1,40.712727,-73.990126
163,6 Avenue,East Broadway,F,,,,,,,,,,,Stair,1,0,1,40.713906,-73.990014
164,6 Avenue,East Broadway,F,,,,,,,,,,,Stair,1,0,1,40.714194,-73.990352
165,6 Avenue,East Broadway,F,,,,,,,,,,,Stair,1,0,1,40.714404,-73.989918
166,6 Avenue,Fort Hamilton Parkway,F,,,,,,,,,,,Stair,1,0,1,40.651834,-73.976076
167,6 Avenue,Fort Hamilton Parkway,F,,,,,,,,,,,Stair,1,0,1,40.651608,-73.975596
168,6 Avenue,Fort Hamilton Parkway,F,,,,,,,,,,,Stair,1,0,1,40.652665,-73.975901
169,6 Avenue,Fort Hamilton Parkway,F,,,,,,,,,,,Door,1,0,1,40.649854,-73.975815
170,6 Avenue,Grand St,B,D,,,,,,,,,,Stair,1,0,1,40.718155,-73.993452
171,6 Avenue,Grand St,B,D,,,,,,,,,,Stair,1,0,1,40.718191,-73.993577
172,6 Avenue,Grand St,B,D,,,,,,,,,,Stair,1,0,1,40.718265,-73.993877
173,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.659436,-73.979951
174,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.660198,-73.979787
175,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.660705,-73.979522
176,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.660763,-73.978992
177,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.661287,-73.979395
178,6 Avenue,Prospect Park-15 St,F,,,,,,,,,,,Stair,1,0,1,40.6614,-73.979762
179,6 Avenue,Smith-9th St,F,G,R,,,,,,,,,Door,1,0,1,40.674725,-73.997505
180,6 Avenue,York St,F,,,,,,,,,,,Stair,1,0,1,40.70138,-73.986655
181,63rd Street,21st St,F,,,,,,,,,,,Elevator,1,1,1,40.754322,-73.942374
182,63rd Street,21st St,F,,,,,,,,,,,Escalator,1,1,1,40.754131,-73.942491
183,63rd Street,21st St,F,,,,,,,,,,,Escalator,1,1,1,40.754195,-73.942521
184,63rd Street,21st St,F,,,,,,,,,,,Stair,1,1,1,40.754069,-73.942132
185,63rd Street,21st St,F,,,,,,,,,,,Stair,1,1,1,40.754255,-73.941935
186,63rd Street,Lexington Av,F,,,,,,,,,,,Elevator,1,1,1,40.764884,-73.966514
187,63rd Street,Lexington Av,F,,,,,,,,,,,Escalator,1,1,1,40.764874,-73.966431
188,63rd Street,Lexington Av,F,,,,,,,,,,,Escalator,1,1,1,40.764881,-73.966411
189,63rd Street,Lexington Av,F,,,,,,,,,,,Stair,1,1,1,40.764721,-73.966552
190,63rd Street,Lexington Av,F,,,,,,,,,,,Stair,1,1,1,40.764866,-73.966422
191,63rd Street,Roosevelt Island,F,,,,,,,,,,,Door,1,1,1,40.759016,-73.953505
192,8 Avenue,103rd St,B,C,,,,,,,,,,Stair,1,0,1,40.796263,-73.96161
193,8 Avenue,116th St,B,C,,,,,,,,,,Stair,1,0,0,40.804312,-73.955643
194,8 Avenue,116th St,B,C,,,,,,,,,,Stair,1,0,0,40.804639,-73.955559
195,8 Avenue,116th St,B,C,,,,,,,,,,Stair,1,0,0,40.804428,-73.955024
196,8 Avenue,116th St,B,C,,,,,,,,,,Stair,1,0,0,40.804172,-73.955131
197,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.810879,-73.952318
198,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.810526,-73.952583
199,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.811007,-73.952615
200,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.810636,-73.952886
201,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.811858,-73.951351
202,8 Avenue,125th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.81199,-73.951745
203,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.817125,-73.948225
204,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.818558,-73.947543
205,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.817188,-73.947665
206,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.816892,-73.947818
207,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.816867,-73.947953
208,8 Avenue,135th St,B,C,,,,,,,,,,Stair,1,0,0,40.818354,-73.947213
209,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.823791,-73.944726
210,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.823915,-73.945027
211,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.824244,-73.944931
212,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.824028,-73.944409
213,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.825622,-73.943796
214,8 Avenue,145th St,A,B,C,D,,,,,,,,Stair,1,0,1,40.825581,-73.943444
215,8 Avenue,14th St,A,C,E,L,,,,,,,,Easement,1,1,1,40.740938,-74.001919
216,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,1,1,1,40.741235,-74.001715
217,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,1,1,1,40.740944,-74.001402
218,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,1,1,1,40.741046,-74.001284
219,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,1,1,1,40.739949,-74.002655
220,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,0,1,1,40.74041,-74.00175
221,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,0,1,1,40.740598,-74.002185
222,8 Avenue,14th St,A,C,E,L,,,,,,,,Stair,0,1,1,40.739776,-74.002256
223,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.830744,-73.941597
224,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.830854,-73.941638
225,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.831106,-73.94155
226,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.831139,-73.941447
227,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.831031,-73.941149
228,8 Avenue,155th St,C,,,,,,,,,,,Stair,1,0,1,40.830921,-73.9411
229,8 Avenue,163rd St - Amsterdam Av,C,,,,,,,,,,,Stair,1,0,0,40.835192,-73.940146
230,8 Avenue,163rd St - Amsterdam Av,C,,,,,,,,,,,Stair,1,0,0,40.835278,-73.939625
231,8 Avenue,163rd St - Amsterdam Av,C,,,,,,,,,,,Stair,1,0,0,40.835936,-73.940137
232,8 Avenue,168th St - Washington Heights,A,C,,,,,,,,,,Stair,1,1,1,40.840741,-73.939252
233,8 Avenue,168th St - Washington Heights,A,C,,,,,,,,,,Stair,1,1,1,40.84186,-73.939569
234,8 Avenue,168th St - Washington Heights,A,C,,,,,,,,,,Stair,1,1,1,40.841928,-73.939455
235,8 Avenue,168th St - Washington Heights,A,C,,,,,,,,,,Stair,1,1,1,40.84176,-73.939067
236,8 Avenue,175th St,A,,,,,,,,,,,Elevator,1,1,1,40.847946,-73.939375
237,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.847809,-73.939807
238,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.847944,-73.939679
239,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.847859,-73.939303
240,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.847992,-73.939564
241,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.846352,-73.940287
242,8 Avenue,175th St,A,,,,,,,,,,,Stair,1,1,1,40.846407,-73.939861
243,8 Avenue,181st St,A,,,,,,,,,,,Door,1,0,1,40.852759,-73.936636
244,8 Avenue,181st St,A,,,,,,,,,,,Stair,1,0,1,40.850752,-73.93813
245,8 Avenue,181st St,A,,,,,,,,,,,Stair,1,0,1,40.850778,-73.938472
246,8 Avenue,181st St,A,,,,,,,,,,,Stair,1,0,1,40.850717,-73.938214
247,8 Avenue,181st St,A,,,,,,,,,,,Stair,1,0,1,40.85087,-73.938537
248,8 Avenue,190th St,A,,,,,,,,,,,Door,1,0,1,40.858899,-73.932702
249,8 Avenue,190th St,A,,,,,,,,,,,Stair,1,0,1,40.858886,-73.934226
250,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.745102,-73.998365
251,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.745299,-73.998145
252,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.746732,-73.997711
253,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.746603,-73.997801
254,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.745278,-73.998771
255,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.745505,-73.998642
256,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.746535,-73.997271
257,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.746483,-73.997142
258,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,0,0,1,40.74611,-73.998145
259,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,0,0,1,40.745814,-73.997852
260,8 Avenue,23rd St,C,E,,,,,,,,,,Stair,1,0,1,40.746427,-73.99735
261,8 Avenue,34th St,A,C,E,,,,,,,,,Elevator,1,1,1,40.751996,73.993327
262,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.75202,-73.993352
263,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752161,-73.993109
264,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752689,-73.992742
265,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752796,-73.992669
266,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752766,-73.992596
267,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752877,-73.993244
268,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.753053,-73.993256
269,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.753032,-73.993188
270,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752178,-73.993701
271,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.752427,-73.993679
272,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.751291,-73.993887
273,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.751432,-73.993538
274,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.751677,-73.994107
275,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.751561,-73.994243
276,8 Avenue,34th St,A,C,E,,,,,,,,,Stair,1,1,1,40.751539,-73.994181
277,8 Avenue,42nd St,A,C,E,N,Q,R,S,1,2,3,7,Easement,1,1,1,40.757286,-73.989582
